id,Name,SMILES,Energy_Hatree,Thermal_correction_to_Gibbs_Free_Energy_Hatree,Thermal_correction_to_Enthalpy_Hatree,Entropy_J_per_mol_K,HOMO_Hatree,LUMO_Hatree,Dipole_Debye,Gibbs_Free_Energy_Hatree,Enthalpy_Hatree,ECW_V,Software,Source,Theory_Level
245,IL384,CC(=O)[O-].CCOC=C(C)[NH+](C)C,-634.7179894,0.222997,0.287939,571.877488,-0.21857,0.0056,-635.028571,-634.4949924,-634.4300503999999,6.097423999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
246,IL386,CC(=O)[O-].CC[N+](C)(C)CC,-521.388939,0.21891,0.277479,515.749128,-0.18229,0.00059,-521.6652844,-521.170029,-521.1114600000001,4.974336,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
247,IL387,CC(=O)[O-].CC[N+]1(Cc2ccccc2)CCOCC1,-865.7326328,0.304597,0.374796,618.1734480000001,-0.19446,-0.03283,-866.1523332,-865.4280358000001,-865.3578368000001,4.396336,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
248,IL388,CC(=O)[O-].CC[NH2+]CC,-442.8282014,0.164335,0.220116,491.209968,-0.24942,0.01051,-443.0552268,-442.6638664,-442.6080854,7.070095999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
249,IL389,CC(=O)[O-].CC[NH3+],-364.2268697,0.114657,0.162846,424.353832,-0.25114,0.00952,-364.4044361,-364.1122127,-364.0640237,7.089952,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
250,IL391,CC(=O)[O-].CN1CCC[NH+]2CCCN=C12,-707.0970173,0.24482,0.305434,533.769616,-0.19119,-0.0175,-707.4346077,-706.8521973,-706.7915833,4.724368,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
251,IL394,CC(=O)[O-].C[n+]1ccn(CCO)c1,-648.3847899,0.173706,0.232907,521.318032,-0.20231,-0.02811,-648.6734748,-648.2110839,-648.1518829,4.738239999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
252,IL396,CC(=O)[O-].Cn1cc[nH+]c1,-494.5275455,0.116634,0.168484,456.591552,-0.18064,-0.0526,-494.7478903,-494.4109115,-494.3590615,3.482688,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
253,IL397,CC(C#N)n1cc[n+](C)c1.O=[N+]([O-])[O-],-717.20288,0.132244,0.192124,527.305336,-0.19998,-0.0714,-717.5013007,-717.070636,-717.010756,3.497375999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
254,IL398,CC(C#N)n1cc[n+](C)c1.[Br-],-3011.1140379,0.1214,0.175106,472.9342560000001,-0.20646,-0.04347,-3011.2995836,-3010.9926379,-3010.9389319,4.433327999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
255,IL399,CC(C)(C)C(=O)[O-].C[N+](C)(C)CCO,-675.2344988,0.275634,0.340746,573.37536,-0.20732,-0.00728,-675.5808894,-674.9588648,-674.8937528,5.441088,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
256,IL400,CC(C)(C)OC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-3015.356632,0.30421,0.421753,1035.083944,-0.25783,-0.03224,-3016.1520571,-3015.052422,-3014.934879,6.136048000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
257,IL401,CC(C)(C)OC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2539.7680233,0.287841,0.392108,918.1704320000001,-0.26699,-0.03378,-2540.4399102,-2539.4801823,-2539.3759153,6.343312,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
258,IL404,CC(C)C(=O)[O-].CCn1cc[n+](C)c1,-651.7655624,0.219591,0.284284,569.685072,-0.19902,-0.01716,-652.0860437,-651.5459714,-651.4812784000001,4.946592,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
259,IL406,CC(C)CCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2329.125051,0.259622,0.357352,860.6069600000001,-0.25847,-0.07223,-2329.7120389,-2328.865429,-2328.767699,5.065727999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
260,IL408,CC(C)CCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2289.8345531,0.238222,0.32876,797.2821200000001,-0.26835,-0.05521,-2290.3987177,-2289.5963311,-2289.5057931,5.797407999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
261,IL410,CC(C)C[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2236.8714344,0.26796,0.358589,798.081264,-0.27258,-0.01097,-2237.4277943,-2236.6034744,-2236.5128454,7.115792,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
262,IL411,CC(C)C[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2276.18367,0.295569,0.387713,811.415672,-0.27498,-0.00985,-2276.7644387,-2275.888101,-2275.795957,7.211535999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
263,IL412,CC(C)C[NH3+].O=C[O-],-403.5319281,0.142733,0.191707,431.261616,-0.26611,0.01865,-403.7358136,-403.3891951,-403.3402211,7.745472,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
264,IL414,CC(C)C[P+](C)(CC(C)C)CC(C)C.N#C[S-],-1345.7384944,0.349574,0.430813,715.388688,-0.17883,-0.00684,-1346.1825983,-1345.3889204,-1345.3076814,4.678127999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
265,IL415,CC(C)C[P+](C)(CC(C)C)CC(C)C.O=S(=O)(F)[N-]S(=O)(=O)F,-2206.3437113,0.361391,0.45705,842.373088,-0.27406,-0.01931,-2206.8983223,-2205.9823203,-2205.8866613,6.929200000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
266,IL416,CC(C)C[P+](C)(CC(C)C)CC(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2681.9229321,0.378228,0.486626,954.5544960000001,-0.27398,-0.01601,-2682.6143236,-2681.5447041,-2681.4363061,7.016783999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
267,IL417,CC(C)C[PH+](CC(C)C)CC(C)C.CS(=O)(=O)[O-],-1479.1359443,0.361875,0.444256,725.4386559999999,-0.226,0.00141,-1479.5980089,-1478.7740693,-1478.6916883,6.185551999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
268,IL418,CC(C)C[PH+](CC(C)C)CC(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2642.6117273,0.349803,0.457039,944.3204320000001,-0.27106,6e-05,-2643.2777263,-2642.2619243,-2642.1546883,7.374464000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
269,IL419,CC(C)C[PH+](CC(C)C)CC(C)C.O=S(=O)([O-])C(F)(F)F,-1776.8715916,0.333608,0.423705,793.3868160000001,-0.25144,-0.00269,-1777.3952244,-1776.5379836,-1776.4478866,6.766,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
270,IL420,CC(C)C[PH+](CC(C)C)CC(C)C.O=[N+]([O-])[O-],-1095.6878112,0.326879,0.408023,714.5518880000001,-0.24411,-0.06028,-1096.1370845,-1095.3609322,-1095.2797882,5.000176,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
271,IL421,CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2250.5308606,0.211224,0.299662,778.780472,-0.27058,-0.04837,-2251.0702808,-2250.3196366,-2250.2311986,6.044111999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
272,IL425,CC(C)[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],-683.2304759,0.142818,0.202071,521.78664,-0.28911,-0.05211,-683.5188898,-683.0876579,-683.0284048999999,6.4464,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
273,IL428,CC(C)[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2211.2303572,0.18502,0.270796,755.3458880000001,-0.27718,-0.04076,-2211.7459906,-2211.0453372,-2210.9595612,6.430624,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
274,IL430,CC(C)n1cc[n+](C(F)(F)C(F)F)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2647.5033629,0.174886,0.271839,853.7703040000001,-0.26246,-0.07275,-2648.1185057,-2647.3284769,-2647.2315239,5.160112000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
275,IL432,CC(C)n1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2211.2248952,0.183485,0.2707,768.010856,-0.26337,-0.04374,-2211.7376402,-2211.0414102,-2210.9541952,5.973935999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
276,IL433,CC(C)n1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2058.8701436,0.193329,0.281941,780.307632,-0.24855,-0.04031,-2059.4302645,-2058.6768146,-2058.5882026,5.664127999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
277,IL434,CC(C)n1cc[n+](C)c1.[Br-],-2958.1921596,0.151201,0.20348,460.3697040000001,-0.18562,-0.02711,-2958.3759511,-2958.0409586,-2957.9886796,4.311472,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
278,IL436,CC(CCCCCCN(C)C)[NH+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2411.3144781,0.378451,0.485106,939.2034,-0.24077,-0.02238,-2411.9752044,-2410.9360271,-2410.8293721,5.940208,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
279,IL437,CC(CCN(C)C)[NH+](C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2254.1121696,0.275191,0.368885,825.06388,-0.26804,-0.00928,-2254.6813656,-2253.8369786,-2253.7432846,7.038271999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
280,IL438,CC(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F.CC[N+](C)(C)CCO,-2135.4361286,0.245741,0.334826,784.4790800000001,-0.25901,-0.00489,-2135.9546172,-2135.1903876,-2135.1013026,6.912064,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
281,IL445,CC(O)C(=O)[O-].CCCCCCCCCn1cc[nH+]c1,-923.5223765,0.356226,0.435343,696.69876,-0.21818,-0.03941,-923.9852981,-923.1661505,-923.0870335,4.862544000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
282,IL447,CC(O)C(=O)[O-].CCCCCCCCn1cc[nH+]c1,-884.2396833,0.328979,0.406738,684.740888,-0.24078,0.00365,-884.6733213,-883.9107043,-883.8329453,6.648496,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
283,IL450,CC(O)C(=O)[O-].CCCCCCOCn1cc[nH+]c1,-920.1383126,0.304828,0.383447,692.322296,-0.25269,-0.01613,-920.5648187,-919.8334845999999,-919.7548655999999,6.434432,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
284,IL451,CC(O)C(=O)[O-].CCCCCCn1cc[nH+]c1,-805.6423758,0.275142,0.348567,646.57444,-0.25127,0.0004,-806.0254158,-805.3672338,-805.2938088,6.845424,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
285,IL452,CC(O)C(=O)[O-].CCCCCOCn1cc[nH+]c1,-880.83857,0.279043,0.354271,662.456904,-0.24479,0.00045,-881.2431136,-880.559527,-880.484299,6.670528,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
286,IL453,CC(O)C(=O)[O-].CCCCCn1cc[nH+]c1,-766.3250713,0.248199,0.319905,631.440912,-0.24122,-0.00746,-766.6828672,-766.0768723,-766.0051663,6.358271999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
287,IL454,CC(O)C(=O)[O-].CCCCOCn1cc[nH+]c1,-841.512563,0.255292,0.324844,612.470656,-0.20718,-0.03121,-841.8915902,-841.257271,-841.187719,4.786384,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
288,IL459,CC(O)C(=O)[O-].C[N+]1(Cc2ccccc2)CCOCC1,-940.9513326,0.308173,0.380223,634.474312,-0.20107,-0.03488,-941.3883706,-940.6431596,-940.5711096,4.520368,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
289,IL460,CC(O)C(=O)[O-].Cn1cc[nH+]c1,-609.0451156,0.148557,0.203858,486.979944,-0.2272,-0.03445,-609.307265,-608.8965586,-608.8412576000001,5.2428,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
290,IL461,CC(O)C(=O)[O-].NC(N)=[NH2+],-548.9812266,0.124995,0.178692,472.85476,-0.23186,-0.01334,-549.2154682,-548.8562316,-548.8025346000001,5.943744000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
291,IL462,CC(O)C[N+](C)(C)C.[Cl-],-828.3760654,0.181222,0.23129,440.893184,-0.2076,-0.01225,-828.6107868,-828.1948434,-828.1447754000001,5.31352,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
292,IL463,CC(O)C[NH+](CC(C)O)CC(C)O.Cc1cc(Cl)ccc1OCC(=O)[O-],-1670.1210147,0.393252,0.489143,844.410696,-0.23014,-0.06365,-1670.694848,-1669.7277627,-1669.6318717,4.528528000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
293,IL464,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])C(=O)O,-1014.2794561,0.293347,0.370933,683.2179120000001,-0.24286,-0.01081,-1014.7255332,-1013.9861091,-1013.9085231,6.31176,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
294,IL465,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])C=Cc1ccccc1,-1134.1313127,0.382726,0.469947,768.069432,-0.22829,-0.05507,-1134.6715317,-1133.7485867,-1133.6613657,4.711583999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
295,IL467,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])c1ccccc1,-1056.7005779,0.354047,0.437151,731.8108880000001,-0.21642,-0.02488,-1057.1931593,-1056.3465309,-1056.2634269,5.209887999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
296,IL468,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])c1ccccc1O,-1131.9676403,0.355556,0.440421,747.3251600000001,-0.20709,-0.02,-1132.4803096,-1131.6120843,-1131.5272193,5.088848,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
297,IL469,CC(O)C[NH+](CC(C)O)CC(C)O.O=C([O-])c1cccnc1,-1072.7192551,0.341253,0.424435,732.49288,-0.18598,-0.0359,-1073.2043778,-1072.3780021,-1072.2948201,4.082176,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
298,IL471,CC1=NC(N=[N+]=[N-])=N[NH2+]1.O=[N+]([O-])[O-],-726.0252639,0.071916,0.128583,499.008944,-0.26521,-0.06749,-726.2978189,-725.9533479,-725.8966809,5.377984,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
299,IL472,CC1=NN(C)N[NH+]1C.O=[N+]([O-])[O-],-658.1458094,0.137791,0.19131,471.28576,-0.20441,-0.05663,-658.4215528,-658.0080184,-657.9544993999999,4.019616,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
300,IL473,CC1=[NH+]N(C)NN1C.O=[N+]([O-])[O-],-658.1931285,0.13474,0.190116,487.641016,-0.23121,-0.05986,-658.4711267,-658.0583885,-658.0030125,4.66072,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
301,IL474,CC1=[NH+]N(C)NN1C.[O-][Cl+3]([O-])([O-])[O-],-1138.6520047,0.128668,0.190842,547.5098720000001,-0.25707,-0.06264,-1138.9218963,-1138.5233367,-1138.4611627,5.288496,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
302,IL475,CC1=[NH+]N(N)NN1C.O=[N+]([O-])[O-],-674.2157147,0.126469,0.180061,471.930096,-0.21835,-0.0665,-674.4887872,-674.0892457,-674.0356537,4.130319999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
303,IL476,CC1=[NH+]N(N)NN1C.[O-][Cl+3]([O-])([O-])[O-],-1154.672121,0.120202,0.179424,521.510496,-0.26236,-0.0659,-1154.9390284,-1154.551919,-1154.492697,5.343711999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
304,IL477,CCC#CCn1cc[n+](C)c1.[N-]=[N+]=[N-],-624.2978702,0.166657,0.228593,545.409504,-0.15933,-0.02992,-624.5867567,-624.1312132,-624.0692772,3.519952,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
305,IL478,CCC(=O)[O-].C[N+](C)(C)CCO,-596.620404,0.224535,0.284027,523.882824,-0.20374,-0.00592,-596.9178593,-596.3958690000001,-596.336377,5.380704,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
306,IL479,CCC(C)C[N+](CC)(CC)CC.[Br-],-3063.6351427,0.304758,0.370347,577.571912,-0.16676,-0.00634,-3063.9211813,-3063.3303847,-3063.2647957,4.363423999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
307,IL480,CCC(C)C[NH3+].O=C[O-],-442.8263099,0.166188,0.220681,479.86296,-0.26034,0.01042,-443.0534871,-442.6601219,-442.6056289,7.364672,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
308,IL481,CCC(C)n1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2098.1738288,0.219448,0.310935,805.6292000000001,-0.24027,-0.03824,-2098.7571117,-2097.9543808,-2097.8628938,5.495216,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
309,IL482,CCC(CC)(CC)CCCC[NH3+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2316.7004984,0.339522,0.438451,871.167376,-0.29106,-0.01804,-2317.3232192,-2316.3609764,-2316.2620474,7.426143999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
310,IL483,CCC(CC)(CC)CCCC[PH3+].O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2603.2569533,0.327457,0.427244,878.719496,-0.29659,-0.03219,-2603.8984825,-2602.9294963,-2602.8297093,7.191680000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
311,IL485,CCC=C[P+](CC)(CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2562.7835543,0.277244,0.378161,888.677416,-0.26648,-0.05218,-2563.3933363,-2562.5063103,-2562.4053933,5.828959999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
312,IL486,CCC=C[P+](CC)(CC)CC.O=[N+]([O-])c1cn[n-]c1,-1165.6204209,0.295269,0.375942,710.40136,-0.21792,-0.05553,-1166.0773237,-1165.3251519,-1165.2444789,4.417008,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
313,IL487,CCCC(=O)[O-].CC[N+](C)(C)CC,-599.9992202,0.270889,0.335333,567.49684,-0.18706,-0.00096,-600.325819,-599.7283312,-599.6638872,5.061920000000001,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
314,IL490,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-].CCCCn1cc[n+](C)c1,-2132.3772635,0.683452,0.814082,1150.32804,-0.23204,-0.02771,-2133.2444881,-2131.6938115,-2131.5631815,5.557776,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
315,IL491,CCCCC/C=C\C/C=C\CCCCCCCC[n+]1ccn(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2798.355407,0.531769,0.659121,1121.450072,-0.22871,-0.0538,-2799.2190027,-2797.823638,-2797.696286,4.757552,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
316,IL493,CCCCCCCC(=O)[O-].CCCC[NH3+],-678.6653257,0.322085,0.394812,640.4323280000001,-0.24703,0.00497,-679.038182,-678.3432407,-678.2705137,6.8544,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
317,IL495,CCCCCCCC(=O)[O-].C[N+]1(Cc2ccccc2)CCOCC1,-1062.2609315,0.436637,0.519842,732.697896,-0.20159,-0.03689,-1062.8040108,-1061.8242945,-1061.7410895,4.479839999999999,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
318,IL500,CCCCCCCC/C=C\CCCCCCCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2799.5484555,0.549616,0.68239,1169.19788,-0.23882,-0.07564,-2800.4218746,-2798.9988395,-2798.8660655,4.438496,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
319,IL501,CCCCCCCCCC(=O)OCC[N+](C)(C)COCCCCC.O=C([O-])C(F)(F)F,-1593.8911511,0.544243,0.657869,1000.58268,-0.23307,-0.01618,-1594.6193067,-1593.3469081,-1593.2332821,5.899408,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
320,IL506,CCCCCCCCCCCC(=O)[O-].[N+]C1CCCCC1,-911.3259883,0.407457,0.50516,860.3684720000001,-0.2091,0.02043,-911.8262447,-910.9185312999999,-910.8208282999999,6.243216,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
321,IL508,CCCCCCCCCCCCC(=O)[O-].[N+]C1CCCCC1,-950.6267112,0.431605,0.533836,900.2378080000001,-0.2057,0.02897,-951.1513125,-950.1951062,-950.0928752000001,6.383024,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
322,IL512,CCCCCCCCCCCCCC(=O)[O-].[N+]C1CCCCC1,-989.9311032,0.457703,0.56314,928.47144,-0.20967,0.02702,-990.4799936,-989.4734002,-989.3679632000001,6.437968,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
323,IL518,CCCCCCCCCCCCCCCC(=O)[O-].[N+]C1CCCCC1,-1068.539358,0.507622,0.620767,996.352656,-0.20761,0.028,-1069.1364777,-1068.031736,-1067.918591,6.408592,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
324,IL521,CCCCCCCCCCCCCCCCC(=O)[O-].[N+]C1CCCCC1,-1107.8455393,0.536096,0.650102,1003.92988,-0.20875,0.02901,-1108.4663053,-1107.3094433,-1107.1954373,6.467072,Gaussian,QC,"opt+freq: b3lyp/6-311G** em=gd3bj
energy: M062X/6-311G+(2d, p) em=gd3"
